contig_36	UniRef90_A0A2X0XLX9	98.4	620	0.0	1067	UniRef90_A0A2X0XLX9 ABC transporter permease n=41 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XLX9_9BACI
contig_34	UniRef90_A0ABY8KMA4	99.3	1059	0.0	2189	UniRef90_A0ABY8KMA4 Glycosyl transferase family protein n=55 Tax=Lysinibacillus TaxID=400634 RepID=A0ABY8KMA4_9BACI
contig_16	UniRef90_A0A2X1A045	98.7	553	0.0	1082	UniRef90_A0A2X1A045 Uncharacterized protein n=52 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X1A045_9BACI
contig_45	UniRef90_A0ABR4XYX6	89.7	594	0.0	1010	UniRef90_A0ABR4XYX6 Spore coat protein CotH n=42 Tax=Lysinibacillus TaxID=400634 RepID=A0ABR4XYX6_9BACI
contig_56	UniRef90_UPI0034E4123D	90.9	341	7.43e-190	595	UniRef90_UPI0034E4123D hypothetical protein n=32 Tax=Bacilli TaxID=91061 RepID=UPI0034E4123D
contig_22	UniRef90_A0A2X0XMD3	98.5	1648	0.0	3133	UniRef90_A0A2X0XMD3 S-layer protein n=37 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XMD3_9BACI
contig_6	UniRef90_A0ABR4XTV0	96.8	647	0.0	1157	UniRef90_A0ABR4XTV0 PTS N-acetyl glucosamine transporter subunits IIABC n=8 Tax=Lysinibacillus TaxID=400634 RepID=A0ABR4XTV0_9BACI
contig_42	UniRef90_UPI000A70FB26	92.1	724	0.0	1365	UniRef90_UPI000A70FB26 YheC/YheD family protein n=4 Tax=Lysinibacillus TaxID=400634 RepID=UPI000A70FB26
contig_18	UniRef90_A0A2X0Z4C1	99.9	703	0.0	1292	UniRef90_A0A2X0Z4C1 MmpL family transporter n=55 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0Z4C1_9BACI
contig_28	UniRef90_A0A0M9DH38	94.7	723	0.0	1318	UniRef90_A0A0M9DH38 S1 motif domain-containing protein n=83 Tax=Bacillaceae TaxID=186817 RepID=A0A0M9DH38_9BACI
contig_40	UniRef90_A0A2X1BAT8	99.2	1056	0.0	2098	UniRef90_A0A2X1BAT8 UvrABC system protein A n=54 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X1BAT8_9BACI
contig_60	UniRef90_B1HQC1	97.7	1065	0.0	2032	UniRef90_B1HQC1 Carbamoyl phosphate synthase large chain n=123 Tax=Bacillales TaxID=1385 RepID=CARB_LYSSC
contig_43	UniRef90_A0A2X0XHH0	99.1	805	0.0	1526	UniRef90_A0A2X0XHH0 Monovalent cation/H+ antiporter subunit A n=37 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XHH0_9BACI
contig_53	UniRef90_A0A1T0CC70	94.2	291	7.53e-173	544	UniRef90_A0A1T0CC70 Short-chain dehydrogenase n=45 Tax=Bacteria TaxID=2 RepID=A0A1T0CC70_9GAMM
contig_52	UniRef90_A0A2X0ZB01	98.4	1260	0.0	2130	UniRef90_A0A2X0ZB01 Putative DNA helicase n=76 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0ZB01_9BACI
contig_49	UniRef90_UPI0036C35C14	66.1	1038	0.0	1092	UniRef90_UPI0036C35C14 collagen binding domain-containing protein n=9 Tax=Lysinibacillus TaxID=400634 RepID=UPI0036C35C14
contig_26	UniRef90_R7Z9V6	94.8	600	0.0	1109	UniRef90_R7Z9V6 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] n=140 Tax=Bacillaceae TaxID=186817 RepID=R7Z9V6_LYSSH
contig_50	UniRef90_A0A2X0XAQ3	99.8	422	5.23e-280	854	UniRef90_A0A2X0XAQ3 Probable succinyl-diaminopimelate desuccinylase n=60 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XAQ3_9BACI
contig_55	UniRef90_A0A2X0ZXZ6	99.3	972	0.0	1878	UniRef90_A0A2X0ZXZ6 Mg-chelatase subunit ChlD n=43 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0ZXZ6_9BACI
contig_14	UniRef90_A0A2X0Y0R2	99.8	1017	0.0	1815	UniRef90_A0A2X0Y0R2 Acriflavin resistance protein n=73 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0Y0R2_9BACI
contig_24	UniRef90_A0A2X0Y2Y1	99.0	1026	0.0	1777	UniRef90_A0A2X0Y2Y1 Nuclease SbcCD subunit C n=54 Tax=Bacilli TaxID=91061 RepID=A0A2X0Y2Y1_9BACI
