contig_11	UniRef90_A0A2X0XMA0	98.8	847	0.0	1661	UniRef90_A0A2X0XMA0 Two-component response regulator n=35 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XMA0_9BACI
contig_4	UniRef90_B1HMZ5	98.5	1227	0.0	2382	UniRef90_B1HMZ5 DNA-directed RNA polymerase subunit beta' n=133 Tax=Bacillales TaxID=1385 RepID=RPOC_LYSSC
contig_47	UniRef90_UPI0036C35C14	97.3	1792	0.0	3153	UniRef90_UPI0036C35C14 collagen binding domain-containing protein n=9 Tax=Lysinibacillus TaxID=400634 RepID=UPI0036C35C14
contig_17	UniRef90_A0A2X0XSF0	99.2	715	0.0	1404	UniRef90_A0A2X0XSF0 Hydantoinase/oxoprolinase n=118 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XSF0_9BACI
contig_16	UniRef90_A0A2X1A523	99.3	730	0.0	1375	UniRef90_A0A2X1A523 Sensor histidine kinase n=55 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X1A523_9BACI
contig_34	UniRef90_A0A2X0XMN3	99.5	619	0.0	1136	UniRef90_A0A2X0XMN3 ABC transporter n=57 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0XMN3_9BACI
contig_14	UniRef90_B1HXY7	95.5	805	0.0	1597	UniRef90_B1HXY7 Leucine--tRNA ligase n=111 Tax=Lysinibacillus TaxID=400634 RepID=SYL_LYSSC
contig_50	UniRef90_A0A2X0ZF44	99.8	923	0.0	1831	UniRef90_A0A2X0ZF44 3'-5' exonuclease DinG n=97 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0ZF44_9BACI
contig_40	UniRef90_K1L1M5	95.0	378	1.56e-242	748	UniRef90_K1L1M5 Glutathione-independent formaldehyde dehydrogenase n=65 Tax=Bacillales TaxID=1385 RepID=K1L1M5_9BACL
contig_36	UniRef90_A0AAJ5RSL3	93.4	692	0.0	1297	UniRef90_A0AAJ5RSL3 ATP-dependent DNA helicase RecG n=96 Tax=Lysinibacillus TaxID=400634 RepID=A0AAJ5RSL3_9BACI
contig_15	UniRef90_B1HQC1	97.7	1065	0.0	2032	UniRef90_B1HQC1 Carbamoyl phosphate synthase large chain n=123 Tax=Bacillales TaxID=1385 RepID=CARB_LYSSC
contig_3	UniRef90_A0A2X0Z3V6	86.7	645	0.0	1026	UniRef90_A0A2X0Z3V6 ABC transporter-like protein n=88 Tax=Lysinibacillus TaxID=400634 RepID=A0A2X0Z3V6_9BACI
contig_52	UniRef90_A0A2X1B7S5	99.8	647	0.0	1291	UniRef90_A0A2X1B7S5 Quinol oxidase subunit 1 n=99 Tax=Bacillati TaxID=1783272 RepID=A0A2X1B7S5_9BACI
contig_48	UniRef90_A0ABR4XTH4	94.8	824	0.0	1474	UniRef90_A0ABR4XTH4 ABC transporter permease n=43 Tax=Lysinibacillus TaxID=400634 RepID=A0ABR4XTH4_9BACI
