contig_41	UniRef90_UPI001124F9AB	92.8	497	4.65e-305	855	UniRef90_UPI001124F9AB conjugal transfer mating-pair stabilization protein TraG n=2 Tax=Escherichia coli TaxID=562 RepID=UPI001124F9AB
contig_6	UniRef90_A0A370V978	91.6	550	0.0	938	UniRef90_A0A370V978 Na(+)/H(+) exchanger YjcE n=335 Tax=Gammaproteobacteria TaxID=1236 RepID=A0A370V978_9ESCH
contig_44	UniRef90_A0A0E0Y6H8	99.6	523	0.0	1034	UniRef90_A0A0E0Y6H8 IS66 family transposase n=3462 Tax=Bacteria TaxID=2 RepID=A0A0E0Y6H8_ECO1C
contig_48	UniRef90_P39358	99.8	593	0.0	1177	UniRef90_P39358 D-xylonate dehydratase YjhG n=325 Tax=Pseudomonadati TaxID=3379134 RepID=YJHG_ECOLI
contig_25	UniRef90_A0A2L0MH82	99.9	909	0.0	1809	UniRef90_A0A2L0MH82 Phage tail fiber protein H (GpH) n=48 Tax=Enterobacteriaceae TaxID=543 RepID=A0A2L0MH82_ECOLX
contig_28	UniRef90_UPI002FBE7873	99.7	1024	0.0	2051	UniRef90_UPI002FBE7873 phage attachment tail tip protein J n=1 Tax=Escherichia coli TaxID=562 RepID=UPI002FBE7873
contig_29	UniRef90_A0A6D1SA38	90.4	467	5.44e-287	880	UniRef90_A0A6D1SA38 FAD-dependent tricarballylate dehydrogenase TcuA n=481 Tax=Bacteria TaxID=2 RepID=A0A6D1SA38_RAOTE
contig_55	UniRef90_A0A0J2ETM6	100	812	0.0	1579	UniRef90_A0A0J2ETM6 3'-5' exoribonuclease n=578 Tax=Gammaproteobacteria TaxID=1236 RepID=A0A0J2ETM6_ECOLX
contig_19	UniRef90_A0A4Y8GSN7	79.3	2450	0.0	3519	UniRef90_A0A4Y8GSN7 RatA-like protein n=331 Tax=Gammaproteobacteria TaxID=1236 RepID=A0A4Y8GSN7_ECOLX
contig_7	UniRef90_P07110	99.4	836	0.0	1659	UniRef90_P07110 Outer membrane usher protein PapC n=451 Tax=Bacteria TaxID=2 RepID=PAPC_ECOLX
