contig_10	UniRef90_P12248	94.6	478	5.68e-301	920	UniRef90_P12248 Transposase for insertion sequence element IS231B n=103 Tax=Bacillales TaxID=1385 RepID=T231B_BACTB
contig_12	UniRef90_A0A084ITD7	94.4	486	0.0	920	UniRef90_A0A084ITD7 MazG family protein n=636 Tax=Bacteria TaxID=2 RepID=A0A084ITD7_BACMY
contig_1	UniRef90_A0AAW7NSI7	100	490	0.0	995	UniRef90_A0AAW7NSI7 MutH/Sau3AI family endonuclease n=13 Tax=Bacillales TaxID=1385 RepID=A0AAW7NSI7_BACCE
contig_2	UniRef90_A0A0G8CA57	66.6	671	2.41e-259	808	UniRef90_A0A0G8CA57 Glycosyl transferase n=362 Tax=Bacteria TaxID=2 RepID=A0A0G8CA57_9BACI
contig_11	UniRef90_UPI0021126572	98.3	540	0.0	1087	UniRef90_UPI0021126572 phage tail protein n=5 Tax=Bacillales TaxID=1385 RepID=UPI0021126572
contig_13	UniRef90_W8YCW2	86.3	277	2.52e-156	473	UniRef90_W8YCW2 Integrase catalytic domain-containing protein n=637 Tax=Bacteria TaxID=2 RepID=W8YCW2_BACTU
contig_4	UniRef90_A0A0A0WUR3	97.1	823	0.0	1424	UniRef90_A0A0A0WUR3 DNA gyrase subunit A n=402 Tax=Bacteria TaxID=2 RepID=A0A0A0WUR3_BACMY
contig_9	UniRef90_A0A9X8SLM5	100	1071	0.0	2082	UniRef90_A0A9X8SLM5 RNA polymerase-associated protein RapA n=17 Tax=Bacillus TaxID=1386 RepID=A0A9X8SLM5_9BACI
contig_7	UniRef90_A0A4P9ESL5	100	465	0.0	909	UniRef90_A0A4P9ESL5 ATP synthase subunit beta n=1 Tax=Bacillus paranthracis TaxID=2026186 RepID=A0A4P9ESL5_9BACI
contig_6	UniRef90_UPI000975BAD1	100	216	4.75e-140	422	UniRef90_UPI000975BAD1 hypothetical protein n=10 Tax=Bacillus cereus group TaxID=86661 RepID=UPI000975BAD1
contig_5	UniRef90_B9IYH4	99.3	143	5.74e-95	290	UniRef90_B9IYH4 Uncharacterized protein n=13 Tax=Bacillus cereus group TaxID=86661 RepID=B9IYH4_BACCQ
contig_8	UniRef90_A0AAP8KR12	95.9	539	0.0	1031	UniRef90_A0AAP8KR12 Immune inhibitor A n=890 Tax=Bacillus TaxID=1386 RepID=A0AAP8KR12_BACMY
