contig_114	UniRef90_A0A1J9ZKN2	100	502	0.0	1036	UniRef90_A0A1J9ZKN2 acetate--CoA ligase n=527 Tax=Bacteria TaxID=2 RepID=A0A1J9ZKN2_9BACI
contig_80	UniRef90_A0A084IVW8	97.0	332	2.58e-217	641	UniRef90_A0A084IVW8 Catabolite control protein A n=382 Tax=Bacillales TaxID=1385 RepID=A0A084IVW8_BACMY
contig_47	UniRef90_Q81HQ0	97.8	697	0.0	1283	UniRef90_Q81HQ0 Potassium-transporting ATPase ATP-binding subunit n=924 Tax=Bacillales TaxID=1385 RepID=KDPB_BACCR
contig_99	UniRef90_J8YW80	93.1	261	1.17e-162	501	UniRef90_J8YW80 N-acetyltransferase domain-containing protein n=400 Tax=Bacillus TaxID=1386 RepID=J8YW80_BACCE
contig_41	UniRef90_UPI001CD17ACD	69.0	1129	0.0	1507	UniRef90_UPI001CD17ACD Tn7-like element transposition protein TnsE n=1 Tax=Metabacillus arenae TaxID=2771434 RepID=UPI001CD17ACD
contig_29	UniRef90_A0A5M9H3A1	99.2	502	0.0	1026	UniRef90_A0A5M9H3A1 asparagine synthase (glutamine-hydrolyzing) n=874 Tax=Bacillales TaxID=1385 RepID=A0A5M9H3A1_9BACI
contig_89	UniRef90_A0A0C9MM56	68.7	294	8.99e-115	373	UniRef90_A0A0C9MM56 Hydrolase (Fragment) n=1 Tax=Mucor ambiguus TaxID=91626 RepID=A0A0C9MM56_9FUNG
contig_22	UniRef90_UPI0035CACCB8	98.0	1485	0.0	2715	UniRef90_UPI0035CACCB8 isopeptide-forming domain-containing fimbrial protein n=1 Tax=Bacillus paranthracis TaxID=2026186 RepID=UPI0035CACCB8
contig_35	UniRef90_A0A1Y5ZMG2	99.8	510	0.0	983	UniRef90_A0A1Y5ZMG2 Galactose/methyl galactoside import ATP-binding protein MglA n=103 Tax=Bacillus TaxID=1386 RepID=A0A1Y5ZMG2_9BACI
contig_88	UniRef90_Q81J94	84.0	1131	0.0	1761	UniRef90_Q81J94 Transcription-repair-coupling factor n=618 Tax=Bacteria TaxID=2 RepID=Q81J94_BACCR
contig_119	UniRef90_A0A7D8D3W0	99.8	468	1.50e-247	783	UniRef90_A0A7D8D3W0 ABC transporter permease n=103 Tax=Bacillus TaxID=1386 RepID=A0A7D8D3W0_9BACI
contig_117	UniRef90_A0A0G8F758	95.9	291	2.00e-184	563	UniRef90_A0A0G8F758 AB hydrolase-1 domain-containing protein n=802 Tax=Bacteria TaxID=2 RepID=A0A0G8F758_BACCE
contig_76	UniRef90_J9BSS6	95.1	304	9.50e-200	582	UniRef90_J9BSS6 Tyr recombinase domain-containing protein n=179 Tax=Bacillus TaxID=1386 RepID=J9BSS6_BACCE
contig_105	UniRef90_Q81LK0	99.4	880	0.0	1726	UniRef90_Q81LK0 Alanine--tRNA ligase n=679 Tax=Bacteria TaxID=2 RepID=SYA_BACAN
contig_133	UniRef90_A0A0G8BVP3	98.5	793	0.0	1541	UniRef90_A0A0G8BVP3 Enoyl-CoA hydratase n=828 Tax=Bacteria TaxID=2 RepID=A0A0G8BVP3_9BACI
contig_6	UniRef90_A0A0A0X019	96.8	749	0.0	1470	UniRef90_A0A0A0X019 Formate acetyltransferase n=553 Tax=Bacteria TaxID=2 RepID=A0A0A0X019_BACMY
contig_102	UniRef90_A0A0G8BY75	93.5	370	6.69e-237	697	UniRef90_A0A0G8BY75 Transglutaminase-like domain-containing protein n=26 Tax=Bacillus TaxID=1386 RepID=A0A0G8BY75_9BACI
contig_103	UniRef90_A0A9Q5MVZ7	97.3	664	0.0	1281	UniRef90_A0A9Q5MVZ7 Transketolase n=697 Tax=Bacillaceae TaxID=186817 RepID=A0A9Q5MVZ7_BACCE
contig_32	UniRef90_Q81LR7	99.3	607	0.0	1179	UniRef90_Q81LR7 Elongation factor 4 n=283 Tax=Bacillales TaxID=1385 RepID=LEPA_BACAN
contig_68	UniRef90_A0A2B5JDG6	92.5	667	0.0	1187	UniRef90_A0A2B5JDG6 Magnesium-transporting ATPase, P-type 1 n=793 Tax=Bacillus TaxID=1386 RepID=A0A2B5JDG6_9BACI
contig_55	UniRef90_A0A6L8PSJ6	95.6	846	0.0	1555	UniRef90_A0A6L8PSJ6 Dynamin N-terminal domain-containing protein n=1072 Tax=Bacteria TaxID=2 RepID=A0A6L8PSJ6_BACAN
contig_93	UniRef90_Q81IQ3	98.6	739	0.0	1435	UniRef90_Q81IQ3 Phosphoribosylformylglycinamidine synthase subunit PurL n=652 Tax=Bacilli TaxID=91061 RepID=PURL_BACCR
contig_97	UniRef90_UPI003D259229	99.9	2834	0.0	5059	UniRef90_UPI003D259229 DUF7507 domain-containing protein n=2 Tax=Bacillus paranthracis TaxID=2026186 RepID=UPI003D259229
contig_138	UniRef90_J9BT45	78.0	610	2.11e-268	844	UniRef90_J9BT45 ABC3 transporter permease protein domain-containing protein n=467 Tax=Bacillaceae TaxID=186817 RepID=J9BT45_BACCE
contig_49	UniRef90_A0A0G8C3X7	96.7	599	0.0	1086	UniRef90_A0A0G8C3X7 Major facilitator superfamily (MFS) profile domain-containing protein n=619 Tax=Bacillales TaxID=1385 RepID=A0A0G8C3X7_9BACI
contig_25	UniRef90_A0A2B9DZ50	94.6	522	0.0	976	UniRef90_A0A2B9DZ50 Methionine synthase n=1018 Tax=Bacteria TaxID=2 RepID=A0A2B9DZ50_BACCE
contig_70	UniRef90_Q81GU7	97.8	510	0.0	996	UniRef90_Q81GU7 Long-chain-fatty-acid--CoA ligase n=797 Tax=Bacteria TaxID=2 RepID=Q81GU7_BACCR
contig_19	UniRef90_Q81J61	97.5	485	0.0	954	UniRef90_Q81J61 Glutamate--tRNA ligase n=452 Tax=Bacteria TaxID=2 RepID=SYE_BACCR
contig_111	UniRef90_A0A3P1TWS2	99.5	560	0.0	1107	UniRef90_A0A3P1TWS2 Glycerol-3-phosphate dehydrogenase n=616 Tax=Bacteria TaxID=2 RepID=A0A3P1TWS2_BACAN
contig_84	UniRef90_A0A084J1N5	97.7	518	0.0	1005	UniRef90_A0A084J1N5 DNA helicase RecQ n=925 Tax=Bacteria TaxID=2 RepID=A0A084J1N5_BACMY
contig_14	UniRef90_Q818Z9	99.0	394	6.18e-271	788	UniRef90_Q818Z9 Phosphopentomutase n=360 Tax=Bacillales TaxID=1385 RepID=DEOB_BACCR
contig_23	UniRef90_O32162	91.4	465	2.27e-281	863	UniRef90_O32162 Iron-sulfur cluster assembly protein SufB n=982 Tax=cellular organisms TaxID=131567 RepID=SUFB_BACSU
contig_81	UniRef90_A0A9W7V441	99.4	811	0.0	1538	UniRef90_A0A9W7V441 ATP-dependent Clp protease ATP-binding subunit n=292 Tax=Bacteria TaxID=2 RepID=A0A9W7V441_BACCE
contig_39	UniRef90_B7JFE9	94.3	316	1.65e-187	556	UniRef90_B7JFE9 Uncharacterized protein n=24 Tax=Bacillus TaxID=1386 RepID=B7JFE9_BACC0
contig_8	UniRef90_A0A090YLY5	78.2	1215	0.0	1485	UniRef90_A0A090YLY5 Chromosome partition protein Smc n=869 Tax=Bacteria TaxID=2 RepID=A0A090YLY5_9BACI
contig_94	UniRef90_Q816R1	91.0	200	1.01e-124	379	UniRef90_Q816R1 Probable molybdenum cofactor guanylyltransferase n=538 Tax=Bacilli TaxID=91061 RepID=MOBA_BACCR
contig_121	UniRef90_A9VLA7	93.3	580	0.0	990	UniRef90_A9VLA7 ABC3 transporter permease C-terminal domain-containing protein n=704 Tax=Bacteria TaxID=2 RepID=A9VLA7_BACMK
